1900139000+1000,2023-05-14T15:26:50.825Z,2023-05-14T15:26:50.857Z
1900140000+1000,2023-05-14T15:26:50.837Z,2023-05-14T15:26:50.875Z
1900141000+1000,2023-05-14T15:26:50.839Z,2023-05-14T15:26:50.877Z
1900142000+1000,2023-05-14T15:26:50.858Z,2023-05-14T15:26:50.892Z
1900144000+1000,2023-05-14T15:26:50.877Z,2023-05-14T15:26:50.909Z
1900143000+1000,2023-05-14T15:26:50.875Z,2023-05-14T15:26:50.914Z
1900145000+1000,2023-05-14T15:26:50.892Z,2023-05-14T15:26:50.927Z
1900146000+1000,2023-05-14T15:26:50.910Z,2023-05-14T15:26:50.930Z
1900147000+1000,2023-05-14T15:26:50.914Z,2023-05-14T15:26:50.951Z
1900149000+1000,2023-05-14T15:26:50.931Z,2023-05-14T15:26:50.955Z
1900148000+1000,2023-05-14T15:26:50.927Z,2023-05-14T15:26:50.962Z
1900151000+1000,2023-05-14T15:26:50.955Z,2023-05-14T15:26:50.977Z
1900150000+1000,2023-05-14T15:26:50.952Z,2023-05-14T15:26:50.991Z
1900152000+1000,2023-05-14T15:26:50.962Z,2023-05-14T15:26:50.995Z
1900153000+1000,2023-05-14T15:26:50.977Z,2023-05-14T15:26:51.000Z
1900154000+1000,2023-05-14T15:26:50.991Z,2023-05-14T15:26:51.027Z
1900156000+1000,2023-05-14T15:26:51.000Z,2023-05-14T15:26:51.029Z
1900155000+1000,2023-05-14T15:26:50.995Z,2023-05-14T15:26:51.032Z
1900158000+1000,2023-05-14T15:26:51.031Z,2023-05-14T15:26:51.061Z
1900159000+1000,2023-05-14T15:26:51.032Z,2023-05-14T15:26:51.064Z
1900157000+1000,2023-05-14T15:26:51.028Z,2023-05-14T15:26:51.065Z
1900160000+1000,2023-05-14T15:26:51.062Z,2023-05-14T15:26:51.085Z
1900161000+1000,2023-05-14T15:26:51.064Z,2023-05-14T15:26:51.098Z
1900162000+1000,2023-05-14T15:26:51.065Z,2023-05-14T15:26:51.100Z
1900165000+1000,2023-05-14T15:26:51.100Z,2023-05-14T15:26:51.122Z
1900164000+1000,2023-05-14T15:26:51.098Z,2023-05-14T15:26:51.123Z
1900163000+1000,2023-05-14T15:26:51.085Z,2023-05-14T15:26:51.128Z
1900166000+1000,2023-05-14T15:26:51.122Z,2023-05-14T15:26:51.145Z
1900167000+1000,2023-05-14T15:26:51.127Z,2023-05-14T15:26:51.149Z
1900168000+1000,2023-05-14T15:26:51.128Z,2023-05-14T15:26:51.156Z
1900169000+1000,2023-05-14T15:26:51.145Z,2023-05-14T15:26:51.177Z
1900171000+1000,2023-05-14T15:26:51.156Z,2023-05-14T15:26:51.181Z
1900170000+1000,2023-05-14T15:26:51.150Z,2023-05-14T15:26:51.184Z
1900172000+1000,2023-05-14T15:26:51.178Z,2023-05-14T15:26:51.210Z
1900173000+1000,2023-05-14T15:26:51.181Z,2023-05-14T15:26:51.226Z
1900175000+1000,2023-05-14T15:26:51.210Z,2023-05-14T15:26:51.243Z
1900174000+1000,2023-05-14T15:26:51.185Z,2023-05-14T15:26:51.248Z
1900177000+1000,2023-05-14T15:26:51.243Z,2023-05-14T15:26:51.276Z
1900176000+1000,2023-05-14T15:26:51.226Z,2023-05-14T15:26:51.280Z
1900178000+1000,2023-05-14T15:26:51.248Z,2023-05-14T15:26:51.285Z
1900180000+1000,2023-05-14T15:26:51.280Z,2023-05-14T15:26:51.302Z
1900181000+1000,2023-05-14T15:26:51.285Z,2023-05-14T15:26:51.309Z
1900179000+1000,2023-05-14T15:26:51.276Z,2023-05-14T15:26:51.315Z
1900182000+1000,2023-05-14T15:26:51.303Z,2023-05-14T15:26:51.324Z
1900183000+1000,2023-05-14T15:26:51.309Z,2023-05-14T15:26:51.331Z
1900184000+1000,2023-05-14T15:26:51.315Z,2023-05-14T15:26:51.350Z
1900185000+1000,2023-05-14T15:26:51.325Z,2023-05-14T15:26:51.352Z
1900186000+1000,2023-05-14T15:26:51.332Z,2023-05-14T15:26:51.356Z
1900189000+1000,2023-05-14T15:26:51.357Z,2023-05-14T15:26:51.381Z
1900188000+1000,2023-05-14T15:26:51.355Z,2023-05-14T15:26:51.383Z
1900187000+1000,2023-05-14T15:26:51.350Z,2023-05-14T15:26:51.386Z
1900191000+1000,2023-05-14T15:26:51.383Z,2023-05-14T15:26:51.409Z
1900190000+1000,2023-05-14T15:26:51.382Z,2023-05-14T15:26:51.410Z
1900192000+1000,2023-05-14T15:26:51.386Z,2023-05-14T15:26:51.413Z
1900193000+1000,2023-05-14T15:26:51.409Z,2023-05-14T15:26:51.433Z
1900194000+1000,2023-05-14T15:26:51.410Z,2023-05-14T15:26:51.439Z
1900195000+1000,2023-05-14T15:26:51.413Z,2023-05-14T15:26:51.443Z
1900196000+1000,2023-05-14T15:26:51.433Z,2023-05-14T15:26:51.455Z
1900197000+1000,2023-05-14T15:26:51.439Z,2023-05-14T15:26:51.460Z
1900198000+1000,2023-05-14T15:26:51.443Z,2023-05-14T15:26:51.469Z
1900199000+1000,2023-05-14T15:26:51.455Z,2023-05-14T15:26:51.480Z
1900200000+1000,2023-05-14T15:26:51.460Z,2023-05-14T15:26:51.500Z
1900201000+1000,2023-05-14T15:26:51.469Z,2023-05-14T15:26:51.509Z
1900202000+1000,2023-05-14T15:26:51.480Z,2023-05-14T15:26:51.512Z
1900204000+1000,2023-05-14T15:26:51.509Z,2023-05-14T15:26:51.531Z
1900203000+1000,2023-05-14T15:26:51.500Z,2023-05-14T15:26:51.532Z
1900205000+1000,2023-05-14T15:26:51.512Z,2023-05-14T15:26:51.540Z
1900206000+1000,2023-05-14T15:26:51.532Z,2023-05-14T15:26:51.553Z
1900208000+1000,2023-05-14T15:26:51.540Z,2023-05-14T15:26:51.573Z
1900207000+1000,2023-05-14T15:26:51.539Z,2023-05-14T15:26:51.574Z
1900209000+1000,2023-05-14T15:26:51.553Z,2023-05-14T15:26:51.577Z
1900212000+1000,2023-05-14T15:26:51.578Z,2023-05-14T15:26:51.597Z
1900211000+1000,2023-05-14T15:26:51.574Z,2023-05-14T15:26:51.598Z
1900210000+1000,2023-05-14T15:26:51.573Z,2023-05-14T15:26:51.604Z
1900213000+1000,2023-05-14T15:26:51.598Z,2023-05-14T15:26:51.620Z
1900214000+1000,2023-05-14T15:26:51.603Z,2023-05-14T15:26:51.626Z
1900215000+1000,2023-05-14T15:26:51.604Z,2023-05-14T15:26:51.631Z
1900216000+1000,2023-05-14T15:26:51.620Z,2023-05-14T15:26:51.643Z
1900217000+1000,2023-05-14T15:26:51.626Z,2023-05-14T15:26:51.649Z
1900219000+1000,2023-05-14T15:26:51.643Z,2023-05-14T15:26:51.668Z
1900218000+1000,2023-05-14T15:26:51.631Z,2023-05-14T15:26:51.669Z
1900220000+1000,2023-05-14T15:26:51.649Z,2023-05-14T15:26:51.674Z
1900221000+1000,2023-05-14T15:26:51.669Z,2023-05-14T15:26:51.691Z
1900222000+1000,2023-05-14T15:26:51.671Z,2023-05-14T15:26:51.695Z
1900223000+1000,2023-05-14T15:26:51.674Z,2023-05-14T15:26:51.696Z
1900224000+1000,2023-05-14T15:26:51.692Z,2023-05-14T15:26:51.714Z
1900225000+1000,2023-05-14T15:26:51.695Z,2023-05-14T15:26:51.717Z
1900226000+1000,2023-05-14T15:26:51.696Z,2023-05-14T15:26:51.721Z
1900227000+1000,2023-05-14T15:26:51.714Z,2023-05-14T15:26:51.738Z
1900228000+1000,2023-05-14T15:26:51.718Z,2023-05-14T15:26:51.745Z
1900229000+1000,2023-05-14T15:26:51.721Z,2023-05-14T15:26:51.746Z
1900230000+1000,2023-05-14T15:26:51.738Z,2023-05-14T15:26:51.766Z
1900231000+1000,2023-05-14T15:26:51.745Z,2023-05-14T15:26:51.773Z
1900232000+1000,2023-05-14T15:26:51.746Z,2023-05-14T15:26:51.788Z
1900233000+1000,2023-05-14T15:26:51.766Z,2023-05-14T15:26:51.799Z
1900234000+1000,2023-05-14T15:26:51.773Z,2023-05-14T15:26:51.804Z
1900235000+1000,2023-05-14T15:26:51.788Z,2023-05-14T15:26:51.821Z
1900237000+1000,2023-05-14T15:26:51.804Z,2023-05-14T15:26:51.827Z
1900236000+1000,2023-05-14T15:26:51.799Z,2023-05-14T15:26:51.832Z
1900238000+1000,2023-05-14T15:26:51.821Z,2023-05-14T15:26:51.845Z
1900240000+1000,2023-05-14T15:26:51.832Z,2023-05-14T15:26:51.859Z
1900239000+1000,2023-05-14T15:26:51.827Z,2023-05-14T15:26:51.864Z
1900241000+1000,2023-05-14T15:26:51.846Z,2023-05-14T15:26:51.868Z
1900244000+1000,2023-05-14T15:26:51.869Z,2023-05-14T15:26:51.890Z
1900242000+1000,2023-05-14T15:26:51.859Z,2023-05-14T15:26:51.895Z
1900243000+1000,2023-05-14T15:26:51.864Z,2023-05-14T15:26:51.898Z
1900245000+1000,2023-05-14T15:26:51.890Z,2023-05-14T15:26:51.916Z
1900247000+1000,2023-05-14T15:26:51.899Z,2023-05-14T15:26:51.921Z
1900246000+1000,2023-05-14T15:26:51.895Z,2023-05-14T15:26:51.924Z
1900248000+1000,2023-05-14T15:26:51.916Z,2023-05-14T15:26:51.937Z
1900250000+1000,2023-05-14T15:26:51.924Z,2023-05-14T15:26:51.947Z
1900249000+1000,2023-05-14T15:26:51.921Z,2023-05-14T15:26:51.948Z
1900252000+1000,2023-05-14T15:26:51.937Z,2023-05-14T15:26:51.958Z
1900251000+1000,2023-05-14T15:26:51.926Z,2023-05-14T15:26:51.960Z
1900253000+1000,2023-05-14T15:26:51.947Z,2023-05-14T15:26:51.970Z
1900254000+1000,2023-05-14T15:26:51.951Z,2023-05-14T15:26:51.981Z
1900255000+1000,2023-05-14T15:26:51.958Z,2023-05-14T15:26:51.982Z
1900256000+1000,2023-05-14T15:26:51.960Z,2023-05-14T15:26:51.992Z
1900257000+1000,2023-05-14T15:26:51.970Z,2023-05-14T15:26:51.998Z
1900258000+1000,2023-05-14T15:26:51.981Z,2023-05-14T15:26:52.004Z
1900259000+1000,2023-05-14T15:26:51.982Z,2023-05-14T15:26:52.008Z
1900260000+1000,2023-05-14T15:26:51.992Z,2023-05-14T15:26:52.019Z
1900261000+1000,2023-05-14T15:26:51.998Z,2023-05-14T15:26:52.026Z
1900262000+1000,2023-05-14T15:26:52.004Z,2023-05-14T15:26:52.030Z
1900263000+1000,2023-05-14T15:26:52.008Z,2023-05-14T15:26:52.032Z
1900264000+1000,2023-05-14T15:26:52.019Z,2023-05-14T15:26:52.044Z
1900265000+1000,2023-05-14T15:26:52.026Z,2023-05-14T15:26:52.052Z
1900266000+1000,2023-05-14T15:26:52.030Z,2023-05-14T15:26:52.053Z
1900267000+1000,2023-05-14T15:26:52.032Z,2023-05-14T15:26:52.056Z
1900268000+1000,2023-05-14T15:26:52.044Z,2023-05-14T15:26:52.069Z
1900269000+1000,2023-05-14T15:26:52.052Z,2023-05-14T15:26:52.082Z
1900270000+1000,2023-05-14T15:26:52.055Z,2023-05-14T15:26:52.087Z
1900271000+1000,2023-05-14T15:26:52.056Z,2023-05-14T15:26:52.089Z
1900272000+1000,2023-05-14T15:26:52.069Z,2023-05-14T15:26:52.097Z
1900274000+1000,2023-05-14T15:26:52.088Z,2023-05-14T15:26:52.114Z
1900275000+1000,2023-05-14T15:26:52.089Z,2023-05-14T15:26:52.116Z
1900276000+1000,2023-05-14T15:26:52.097Z,2023-05-14T15:26:52.121Z
1900273000+1000,2023-05-14T15:26:52.082Z,2023-05-14T15:26:52.124Z
1900277000+1000,2023-05-14T15:26:52.114Z,2023-05-14T15:26:52.139Z
1900279000+1000,2023-05-14T15:26:52.121Z,2023-05-14T15:26:52.142Z
1900278000+1000,2023-05-14T15:26:52.119Z,2023-05-14T15:26:52.145Z
1900280000+1000,2023-05-14T15:26:52.124Z,2023-05-14T15:26:52.148Z
1900281000+1000,2023-05-14T15:26:52.139Z,2023-05-14T15:26:52.164Z
1900284000+1000,2023-05-14T15:26:52.149Z,2023-05-14T15:26:52.173Z
1900283000+1000,2023-05-14T15:26:52.145Z,2023-05-14T15:26:52.175Z
1900282000+1000,2023-05-14T15:26:52.142Z,2023-05-14T15:26:52.176Z
1900286000+1000,2023-05-14T15:26:52.173Z,2023-05-14T15:26:52.197Z
1900287000+1000,2023-05-14T15:26:52.175Z,2023-05-14T15:26:52.200Z
1900285000+1000,2023-05-14T15:26:52.164Z,2023-05-14T15:26:52.210Z
1900288000+1000,2023-05-14T15:26:52.179Z,2023-05-14T15:26:52.211Z
1900289000+1000,2023-05-14T15:26:52.197Z,2023-05-14T15:26:52.223Z
1900290000+1000,2023-05-14T15:26:52.200Z,2023-05-14T15:26:52.227Z
1900291000+1000,2023-05-14T15:26:52.210Z,2023-05-14T15:26:52.234Z
1900292000+1000,2023-05-14T15:26:52.211Z,2023-05-14T15:26:52.237Z
1900293000+1000,2023-05-14T15:26:52.224Z,2023-05-14T15:26:52.249Z
1900294000+1000,2023-05-14T15:26:52.227Z,2023-05-14T15:26:52.259Z
1900295000+1000,2023-05-14T15:26:52.235Z,2023-05-14T15:26:52.260Z
1900296000+1000,2023-05-14T15:26:52.237Z,2023-05-14T15:26:52.264Z
1900297000+1000,2023-05-14T15:26:52.249Z,2023-05-14T15:26:52.284Z
1900299000+1000,2023-05-14T15:26:52.260Z,2023-05-14T15:26:52.285Z
1900298000+1000,2023-05-14T15:26:52.259Z,2023-05-14T15:26:52.293Z
1900300000+1000,2023-05-14T15:26:52.265Z,2023-05-14T15:26:52.299Z
1900301000+1000,2023-05-14T15:26:52.284Z,2023-05-14T15:26:52.312Z
1900302000+1000,2023-05-14T15:26:52.291Z,2023-05-14T15:26:52.314Z
1900304000+1000,2023-05-14T15:26:52.299Z,2023-05-14T15:26:52.321Z
1900303000+1000,2023-05-14T15:26:52.293Z,2023-05-14T15:26:52.325Z
1900305000+1000,2023-05-14T15:26:52.312Z,2023-05-14T15:26:52.336Z
1900306000+1000,2023-05-14T15:26:52.314Z,2023-05-14T15:26:52.339Z
1900307000+1000,2023-05-14T15:26:52.321Z,2023-05-14T15:26:52.344Z
1900308000+1000,2023-05-14T15:26:52.326Z,2023-05-14T15:26:52.358Z
1900309000+1000,2023-05-14T15:26:52.336Z,2023-05-14T15:26:52.360Z
1900310000+1000,2023-05-14T15:26:52.339Z,2023-05-14T15:26:52.365Z
1900311000+1000,2023-05-14T15:26:52.344Z,2023-05-14T15:26:52.369Z
1900313000+1000,2023-05-14T15:26:52.360Z,2023-05-14T15:26:52.383Z
1900312000+1000,2023-05-14T15:26:52.358Z,2023-05-14T15:26:52.386Z
1900314000+1000,2023-05-14T15:26:52.366Z,2023-05-14T15:26:52.391Z
1900315000+1000,2023-05-14T15:26:52.369Z,2023-05-14T15:26:52.395Z
1900316000+1000,2023-05-14T15:26:52.383Z,2023-05-14T15:26:52.408Z
1900317000+1000,2023-05-14T15:26:52.386Z,2023-05-14T15:26:52.409Z
1900318000+1000,2023-05-14T15:26:52.391Z,2023-05-14T15:26:52.420Z
1900319000+1000,2023-05-14T15:26:52.395Z,2023-05-14T15:26:52.421Z
1900320000+1000,2023-05-14T15:26:52.408Z,2023-05-14T15:26:52.432Z
1900321000+1000,2023-05-14T15:26:52.411Z,2023-05-14T15:26:52.436Z
1900322000+1000,2023-05-14T15:26:52.420Z,2023-05-14T15:26:52.448Z
1900323000+1000,2023-05-14T15:26:52.421Z,2023-05-14T15:26:52.451Z
1900324000+1000,2023-05-14T15:26:52.433Z,2023-05-14T15:26:52.459Z
1900325000+1000,2023-05-14T15:26:52.436Z,2023-05-14T15:26:52.471Z
1900328000+1000,2023-05-14T15:26:52.459Z,2023-05-14T15:26:52.483Z
1900330000+1000,2023-05-14T15:26:52.483Z,2023-05-14T15:26:52.503Z
1900329000+1000,2023-05-14T15:26:52.471Z,2023-05-14T15:26:52.505Z
1900331000+1000,2023-05-14T15:26:52.503Z,2023-05-14T15:26:52.525Z
1900332000+1000,2023-05-14T15:26:52.505Z,2023-05-14T15:26:52.542Z
1900333000+1000,2023-05-14T15:26:52.525Z,2023-05-14T15:26:52.548Z
1900335000+1000,2023-05-14T15:26:52.548Z,2023-05-14T15:26:52.569Z
